"id","savedTime","transactionTime","employee","total","lotName","spotType","orderType","transactionType","barcode"
"59c47433-a442-43ee-a81f-2051e56c51b7","2015-05-18T23:06:00.296Z","2015-05-18T23:06:00.939Z","Ladarius Ingram",15,"Lot C","Regular","prime","cash"," "
"240d41ad-e341-45d3-a84f-31a63f4d35c8","2015-05-18T23:06:02.453Z","2015-05-18T23:06:07.483Z","Christoper Hope",40,"Lot G","Regular","prime","prepaid","3672767877042274"
"6d861158-0b79-437d-bf39-9e42d209f0ed","2015-05-18T23:06:09.204Z","2015-05-18T23:06:09.821Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"e83f33a2-bb38-49f1-a1f9-9bfdf7f357d4","2015-05-18T23:06:12.434Z","2015-05-18T23:06:13.008Z","Samira Villalobos",20,"Lot E","Regular","prime","prepaid","194751400422"
"0f811985-787d-44a4-ade6-79cb8beca89f","2015-05-18T23:06:12.758Z","2015-05-18T23:06:13.251Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"bff4c772-df9a-4621-b963-a1de7e13b442","2015-05-18T23:06:13.424Z","2015-05-18T23:06:14.151Z","Alaetra Smith",25,"Audi Garage","Regular","prime","prepaid","894713449436"
"82bf92f2-37d5-4e97-9e48-75dae04647d8","2015-05-18T23:06:14.538Z","2015-05-18T23:06:14.919Z","Laqia Strawther",25,"Audi Garage","Regular","prime","credit"," "
"212e28dd-4eaa-4eba-88b7-418b622ec080","2015-05-18T23:06:20.631Z","2015-05-18T23:06:21.057Z","Ladarius Ingram",15,"Lot C","Regular","prime","cash"," "
"805ef8ae-2f6d-41df-a0cf-d4e2b6f29950","2015-05-18T23:06:20.764Z","2015-05-18T23:06:21.376Z","Steve Decker",25,"Pie Lot","Regular","prime","cash"," "
"070623d7-96fa-4138-ab75-ff5f428d8aea","2015-05-18T23:06:21.740Z","2015-05-18T23:06:22.511Z","Carnasha Traylor",25,"Lot D (Garage)","Regular","prime","cash"," "
"fbd273c2-24a1-461f-bb8a-2dbbd0b53c19","2015-05-18T23:06:22.835Z","2015-05-18T23:06:23.296Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"6ee7fc8b-ca46-42cc-9645-4fcfbde2bc67","2015-05-18T23:06:22.828Z","2015-05-18T23:06:23.542Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"8821829e-6afc-49ea-9694-47dec183bfc2","2015-05-18T23:06:25.721Z","2015-05-18T23:06:26.404Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","756989284316"
"dada1e40-edbf-4481-9b1a-2191fee7bdf6","2015-05-18T23:06:26.823Z","2015-05-18T23:06:27.545Z","Donya Suell",20,"Lot H","Regular","prime","cash"," "
"faeb3061-8cd3-4da2-851b-737f23403a4d","2015-05-18T23:06:27.408Z","2015-05-18T23:06:27.843Z","Samira Villalobos",20,"Lot E","Regular","prime","prepaid","217031478756"
"9761343f-8001-44e4-ba5c-7bb4cecf1d00","2015-05-18T23:06:32.126Z","2015-05-18T23:06:32.766Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"068669cc-9b03-42c9-998a-b95d54d54b7d","2015-05-18T23:06:35.368Z","2015-05-18T23:06:35.863Z","John Crawford",25,"Audi Garage","Regular","prime","credit"," "
"c32312b5-b323-4a94-a64a-218615621539","2015-05-18T23:06:34.027Z","2015-05-18T23:06:35.161Z","Bonnie Lawson",15,"Lot C","Regular","prime","credit"," "
"e0a51c9e-3fb8-4c4f-9bc6-39b72d53c647","2015-05-18T23:06:38.172Z","2015-05-18T23:06:38.586Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"3a073e3c-7248-4bdf-8ad3-26553cddd308","2015-05-18T23:06:42.514Z","2015-05-18T23:06:43.024Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"b7eb2b8c-b688-4f41-8018-646726e39ec2","2015-05-18T23:06:46.658Z","2015-05-18T23:06:47.281Z","Jessica Balderas",20,"Lot E","Regular","prime","prepaid","0600637931286358"
"25c2d76e-ada5-40e2-9f24-43f1479a2d3d","2015-05-18T23:06:54.504Z","2015-05-18T23:06:55.151Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"7a8e5af3-5a6d-4a83-95bb-c08106d6baed","2015-05-18T23:06:55.701Z","2015-05-18T23:06:56.273Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","482111900636"
"a840ffe0-abdd-4d5e-a41e-5c1d689d0965","2015-05-18T23:06:57.052Z","2015-05-18T23:06:57.616Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"0ec2391f-9db8-48b4-86a5-966bb6422845","2015-05-18T23:06:58.157Z","2015-05-18T23:06:58.946Z","Bonnie Lawson",15,"Lot C","Regular","prime","cash"," "
"8c5a6b31-5782-40ff-80cc-a75f75a7bdb9","2015-05-18T23:07:00.903Z","2015-05-18T23:07:01.426Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"129fd717-b072-46f6-9702-1be1a9ee75cd","2015-05-18T23:07:03.920Z","2015-05-18T23:07:04.537Z","Alexandria Smith",20,"Lot M","Regular","prime","cash"," "
"993e1582-925a-4745-a9bd-919401d466d4","2015-05-18T23:07:04.390Z","2015-05-18T23:07:04.930Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","482379811836"
"f1f5a1e8-01b3-47d0-9fa2-25c566404e97","2015-05-18T23:07:06.088Z","2015-05-18T23:07:06.472Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"7dd87738-4b01-469b-9dca-36b5324d3650","2015-05-18T23:07:07.770Z","2015-05-18T23:07:08.414Z","Ladarius Ingram",15,"Lot C","Regular","prime","prepaid","621043621351"
"0f700e18-a43d-44ba-8f3c-968ab228faad","2015-05-18T23:07:11.163Z","2015-05-18T23:07:11.560Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","625204645880"
"b56f60c7-2cf2-47db-af04-1cfc1d986c32","2015-05-18T23:07:10.940Z","2015-05-18T23:07:11.611Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"c5a6da75-6b21-4642-bfb1-f06fcb9b6883","2015-05-18T23:07:13.473Z","2015-05-18T23:07:14.029Z","Jessica Navarro",20,"Lot E","Regular","prime","credit"," "
"411b158d-3f42-4e64-b15a-90a3670e0df2","2015-05-18T23:07:16.050Z","2015-05-18T23:07:16.749Z","Alaetra Smith",25,"Audi Garage","Regular","prime","prepaid","894852254668"
"aa49942f-0982-4057-baac-e9d2a2e4bb5b","2015-05-18T23:07:16.887Z","2015-05-18T23:07:17.257Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"0bfd0bdf-8758-460c-8470-65e020c68415","2015-05-18T23:07:17.309Z","2015-05-18T23:07:17.670Z","Christoper Hope",40,"Lot G","Regular","prime","prepaid","400926543302"
"8fcd30d5-fa71-4954-8c52-b3f7c9dee7fe","2015-05-18T23:07:19.024Z","2015-05-18T23:07:19.762Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"8062e4f0-18d4-489d-8dc6-e897634944ee","2015-05-18T23:07:20.197Z","2015-05-18T23:07:20.871Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","760227680220"
"06774ab7-c26e-40a4-851a-2d780d268fd6","2015-05-18T23:07:24.601Z","2015-05-18T23:07:24.968Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","488571128792"
"d6153679-8995-43cd-933a-809a04a57aaa","2015-05-18T23:07:25.268Z","2015-05-18T23:07:25.736Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"09d95dd8-12a6-4fab-8c9e-c3b6e16944ea","2015-05-18T23:07:26.808Z","2015-05-18T23:07:27.313Z","Ladarius Ingram",15,"Lot C","Regular","prime","cash"," "
"739a10ca-298a-4025-b604-73fc365d91b1","2015-05-18T23:07:27.551Z","2015-05-18T23:07:29.154Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"b68c0376-41b3-4caa-b897-03f5b775316f","2015-05-18T23:07:29.652Z","2015-05-18T23:07:30.161Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"9ad9a186-f059-453a-af98-49acd7f02e06","2015-05-18T23:07:31.406Z","2015-05-18T23:07:31.823Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"f16df16b-6166-462c-942e-d296e0f16fe6","2015-05-18T23:07:38.947Z","2015-05-18T23:07:39.331Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","550026005468"
"f3511c8c-4f4f-4645-9279-be4d55e24d07","2015-05-18T23:07:40.699Z","2015-05-18T23:07:41.300Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"0dc2d654-3b7c-45d5-b013-006a7568aad8","2015-05-18T23:07:42.938Z","2015-05-18T23:07:43.595Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","688538700796"
"7bae299b-484c-4481-b3ee-620f315e725e","2015-05-18T23:07:41.747Z","2015-05-18T23:07:42.537Z","Steve Decker",25,"Pie Lot","Regular","prime","credit"," "
"9bcdb52b-78ac-409d-9476-9d1b550a198f","2015-05-18T23:07:51.929Z","2015-05-18T23:07:52.428Z","John Crawford",25,"Audi Garage","Regular","prime","credit"," "
"ee69f107-b36e-4a9d-989c-1e9fcbff59b6","2015-05-18T23:07:55.288Z","2015-05-18T23:07:55.866Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"1aff6d6c-8054-42b5-9cda-4c93c44d9a51","2015-05-18T23:07:56.816Z","2015-05-18T23:07:57.676Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","credit"," "
"c6e8f16f-0c99-4043-9fa9-82cf81938e91","2015-05-18T23:08:00.859Z","2015-05-18T23:08:01.604Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"9ef7ac0d-36c9-4572-9bbe-77303d58fc30","2015-05-18T23:08:06.051Z","2015-05-18T23:08:06.581Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","cash"," "
"d88c0ec2-f594-43d3-8d29-db0266b3cc2d","2015-05-18T23:08:06.916Z","2015-05-18T23:08:07.469Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"f47a9f9b-5aa7-4e09-8d5b-ccf6b64a308e","2015-05-18T23:08:11.343Z","2015-05-18T23:08:12.079Z","Ladarius Ingram",15,"Lot C","Regular","prime","cash"," "
"bb8cb5bb-c302-4cfd-bb88-0e69aab32b3b","2015-05-18T23:08:14.490Z","2015-05-18T23:08:14.866Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"abbaa3e9-2219-48bb-af05-85ac61acce66","2015-05-18T23:08:14.891Z","2015-05-18T23:08:15.446Z","Alexandria Smith",20,"Lot M","Regular","prime","cash"," "
"1baad9e1-8ae9-427a-b325-8c1d6387eeba","2015-05-18T23:08:16.097Z","2015-05-18T23:08:16.704Z","Bonnie Lawson",15,"Lot C","Regular","prime","cash"," "
"a3eff8d3-30a9-40e1-9806-686f79c9e91a","2015-05-18T23:08:18.044Z","2015-05-18T23:08:18.523Z","Jessica Navarro",20,"Lot E","Regular","prime","prepaid","0714769591445188"
"f956a6ab-2367-4087-8984-45131181995c","2015-05-18T23:08:21.764Z","2015-05-18T23:08:22.319Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","606011166182"
"81f50c6d-1d33-4e26-8c01-714575cbf3d4","2015-05-18T23:08:22.792Z","2015-05-18T23:08:23.252Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"6ca440cb-f183-4934-a48d-b8ab9b522f71","2015-05-18T23:08:29.676Z","2015-05-18T23:08:30.262Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"3647103b-d952-412f-bfe2-3e897ae63419","2015-05-18T23:08:30.902Z","2015-05-18T23:08:32.609Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"95746934-bc85-4ded-b09f-4f3ae13a38bd","2015-05-18T23:08:38.734Z","2015-05-18T23:08:39.189Z","John Crawford",25,"Audi Garage","Regular","prime","cash"," "
"461035b9-665b-4f08-8478-882d87e3b29f","2015-05-18T23:08:42.969Z","2015-05-18T23:08:43.660Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"7daf4a6d-a2aa-4636-9c46-286bdb8e4d86","2015-05-18T23:08:43.970Z","2015-05-18T23:08:45.614Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"10ece60b-1220-466a-8294-19dd563adc2b","2015-05-18T23:08:46.521Z","2015-05-18T23:08:47.149Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"2af1b544-c2f8-4bac-bf20-e9306a9465c1","2015-05-18T23:08:47.014Z","2015-05-18T23:08:47.576Z","Ladarius Ingram",15,"Lot C","Regular","prime","cash"," "
"c11fd8b8-5189-4789-a135-190e547527cd","2015-05-18T23:08:50.724Z","2015-05-18T23:08:51.697Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","687196393468"
"38dfc1c7-78e1-4258-8111-74ccd20d3da4","2015-05-18T23:08:54.559Z","2015-05-18T23:08:54.927Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"d454b43e-b9f8-4e8e-b782-65f580da13a0","2015-05-18T23:08:56.223Z","2015-05-18T23:08:57.052Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"24a20012-b9d6-47f6-995b-ee738cf701e5","2015-05-18T23:09:01.369Z","2015-05-18T23:09:02.135Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"72363ec1-c47c-4101-918c-87676a3370de","2015-05-18T23:09:07.879Z","2015-05-18T23:09:08.476Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"3dea9099-2878-46d1-a0f5-cf09c60223bb","2015-05-18T23:09:12.133Z","2015-05-18T23:09:12.639Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"3a654491-6586-4c7e-89ca-26ff5ba6226b","2015-05-18T23:09:18.850Z","2015-05-18T23:09:19.474Z","Bonnie Lawson",15,"Lot C","Regular","prime","cash"," "
"be8e070a-91c6-4eda-95c3-ef6f408dfc3a","2015-05-18T23:09:19.652Z","2015-05-18T23:09:20.168Z","Laqia Strawther",25,"Audi Garage","Regular","prime","credit"," "
"9a69ddab-9e16-4a10-9035-ff2ecbac689a","2015-05-18T23:09:23.199Z","2015-05-18T23:09:23.860Z","Ladarius Ingram",15,"Lot C","Regular","prime","cash"," "
"8db1867d-944f-4e44-b3a6-fd8178a852ce","2015-05-18T23:09:24.461Z","2015-05-18T23:09:24.933Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"f4268740-a827-451f-86e4-13a8c11b9696","2015-05-18T23:09:25.768Z","2015-05-18T23:09:26.284Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"c03a9944-cc6c-44cf-ab78-8faadeca3792","2015-05-18T23:09:28.679Z","2015-05-18T23:09:29.499Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"d4f16d16-edef-41cb-b7d8-e39fe64126de","2015-05-18T23:09:36.855Z","2015-05-18T23:09:37.452Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","691508267996"
"8e56edbb-5cf8-4d4a-9f9b-4cd110406289","2015-05-18T23:09:41.323Z","2015-05-18T23:09:41.705Z","Ladarius Ingram",15,"Lot C","Regular","prime","credit"," "
"3fdcdfc1-d2b2-4d6b-b462-e8d0989181fe","2015-05-18T23:09:43.779Z","2015-05-18T23:09:44.224Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"28f706d4-6215-42c9-910a-5fddecaede5e","2015-05-18T23:09:43.525Z","2015-05-18T23:09:43.898Z","Ashley Jones",20,"Lot E","Regular","prime","credit"," "
"6e4416b2-c3bf-41b3-9183-33e8db1df898","2015-05-18T23:09:49.486Z","2015-05-18T23:09:49.933Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","894428236796"
"3365d6e9-04d7-48c4-b736-f296720b0d81","2015-05-18T23:09:52.639Z","2015-05-18T23:09:53.152Z","John Crawford",25,"Audi Garage","Regular","prime","cash"," "
"4194ae25-446d-4a1d-9b14-290b608c2615","2015-05-18T23:09:58.526Z","2015-05-18T23:09:59.258Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"14abbdfa-834f-4578-8473-cb835c2eed9e","2015-05-18T23:10:04.775Z","2015-05-18T23:10:05.082Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"f4323ac2-62f3-443d-b6a0-6ef980e83750","2015-05-18T23:10:04.819Z","2015-05-18T23:10:05.190Z","Jarryka Hogg",20,"Lot B","Regular","prime","cash"," "
"9244f055-2546-4fbb-8501-c54d543cebe4","2015-05-18T23:10:06.627Z","2015-05-18T23:10:07.325Z","Nikiah Ogans",25,"Lot D (Garage)","Regular","prime","cash"," "
"a880cc50-95c6-42e5-9bd8-73150c3e125f","2015-05-18T23:10:04.932Z","2015-05-18T23:10:05.521Z","Christian Hamilton",25,"Audi Garage","Regular","prime","credit"," "
"b2d004f4-3192-4938-a306-89f64591ce1b","2015-05-18T23:10:07.982Z","2015-05-18T23:10:08.362Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"37ed1f4b-6498-4682-a0b3-a6180f1ba2a5","2015-05-18T23:10:20.660Z","2015-05-18T23:10:21.329Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"e15ed9fc-5c5a-4479-862c-ebaf196e6490","2015-05-18T23:10:22.928Z","2015-05-18T23:10:23.317Z","Nikiah Ogans",25,"Lot D (Garage)","Regular","prime","cash"," "
"b45c4cda-3cfe-498a-8aab-d7b14b448042","2015-05-18T23:10:25.019Z","2015-05-18T23:10:25.650Z","Jonathan Trimble",30,"Lot D (Surface)","Regular","prime","credit"," "
"d9470ce8-9afa-411e-a787-6010963a832c","2015-05-18T23:10:27.677Z","2015-05-18T23:10:28.055Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","964490350584"
"10f02de7-afb5-45c9-b9af-469b23d4df20","2015-05-18T23:10:32.178Z","2015-05-18T23:10:32.828Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"be014cde-bc18-4e42-8d03-bb0b209ee195","2015-05-18T23:10:36.126Z","2015-05-18T23:10:36.763Z","Datra Jones",25,"Lot A (South)","Regular","prime","credit"," "
"ecd660db-ebd6-421e-95c4-fb771116bc8c","2015-05-18T23:10:40.185Z","2015-05-18T23:10:40.556Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"19772d2f-f6e1-454c-a075-f6808475f4a0","2015-05-18T23:10:40.286Z","2015-05-18T23:10:40.955Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"dc2a7d07-ebd6-485d-997d-97b99033277e","2015-05-18T23:10:40.350Z","2015-05-18T23:10:41.057Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"18f95b9a-79d4-4fd3-870e-9a386624af18","2015-05-18T23:10:48.098Z","2015-05-18T23:10:48.755Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","687213170684"
"b0a12f02-bd52-467a-9201-42b3fbf7551b","2015-05-18T23:10:49.123Z","2015-05-18T23:10:49.880Z","John Crawford",0,"Audi Garage","Regular","prime","exempt"," "
"1db48abd-0ad9-416a-a711-b169ab105413","2015-05-18T23:10:51.520Z","2015-05-18T23:10:52.060Z","Alaetra Smith",25,"Audi Garage","Regular","prime","prepaid","895787716604"
"d1ac1a68-bb39-409e-b7b3-d38ae1206393","2015-05-18T23:10:52.504Z","2015-05-18T23:10:53.183Z","Steve Decker",25,"Pie Lot","Regular","prime","credit"," "
"82f15e6f-1231-458f-b585-28d3182bbfe0","2015-05-18T23:10:58.560Z","2015-05-18T23:10:58.916Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"2e466eae-b22c-41bd-a56f-5a748c3d27a7","2015-05-18T23:11:10.126Z","2015-05-18T23:11:10.264Z","Bonnie Lawson",15,"Lot C","Regular","prime","cash"," "
"50e32e63-0c52-4d91-86ed-28644535e611","2015-05-18T23:11:12.392Z","2015-05-18T23:11:13.011Z","Ladarius Ingram",15,"Lot C","Regular","prime","prepaid","380256951747"
"e19bf3a2-77a1-4b0d-8830-cad70d81dfc1","2015-05-18T23:11:11.611Z","2015-05-18T23:11:12.160Z","Thomas Ellison",20,"Lot F","Regular","prime","credit"," "
"7e04f297-467f-464c-a9ed-549516254143","2015-05-18T23:11:15.703Z","2015-05-18T23:11:16.244Z","Alexandria Smith",20,"Lot M","Regular","prime","cash"," "
"a2ecf775-13b3-4369-a7a4-05ad38d245fb","2015-05-18T23:11:18.476Z","2015-05-18T23:11:18.910Z","Jessica Navarro",20,"Lot E","Regular","prime","credit"," "
"494c21b7-e5c4-4ad8-8f5f-721287967e64","2015-05-18T23:11:23.481Z","2015-05-18T23:11:24.145Z","Jarryka Hogg",20,"Lot B","Regular","prime","cash"," "
"0d62f5dd-3860-4f11-aabb-2ad9a60fa508","2015-05-18T23:11:27.093Z","2015-05-18T23:11:27.668Z","Ashley Jones",20,"Lot E","Regular","prime","prepaid","9723068934454553"
"38430d2e-1e82-46fa-b443-43ea255d9e51","2015-05-18T23:11:28.201Z","2015-05-18T23:11:29.019Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","690686184444"
"6ab6e0b7-d290-47e2-80ad-127de805ddd5","2015-05-18T23:11:36.554Z","2015-05-18T23:11:37.027Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"5e7e2569-9aec-47ee-ab81-7c158d0aabc7","2015-05-18T23:11:38.903Z","2015-05-18T23:11:39.483Z","Alaetra Smith",25,"Audi Garage","Regular","prime","prepaid","0973710153026761"
"0b568038-dfc9-4dfb-a3fc-738615a2da26","2015-05-18T23:11:39.554Z","2015-05-18T23:11:40.023Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","828125137912"
"fda8a91f-f348-4b97-b34b-b98ba7a16262","2015-05-18T23:11:43.468Z","2015-05-18T23:11:43.981Z","Jessica Navarro",20,"Lot E","Regular","prime","credit"," "
"032fec43-e9e5-4b17-bbaa-a99552fc5571","2015-05-18T23:11:45.851Z","2015-05-18T23:11:46.654Z","Maridtza Aguirre",0,"Audi Garage","Regular","prime","exempt"," "
"2c41e622-8bf9-4090-8b82-d4ae5dcbf383","2015-05-18T23:11:46.501Z","2015-05-18T23:11:46.994Z","Steve Decker",25,"Pie Lot","Regular","prime","cash"," "
"154bacf5-af97-45c9-b5ad-cd32d872a48e","2015-05-18T23:11:52.076Z","2015-05-18T23:11:52.783Z","Bonnie Lawson",15,"Lot C","Regular","prime","cash"," "
"5a36d1f5-a952-4291-b80b-f22bf62d06ed","2015-05-18T23:12:01.374Z","2015-05-18T23:12:01.995Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"f7201177-cd38-4108-860e-2215480c1b13","2015-05-18T23:12:02.853Z","2015-05-18T23:12:03.397Z","Ladarius Ingram",15,"Lot C","Regular","prime","prepaid","620758407655"
"7fe5f0e1-c048-46d9-9f5b-8661eccc976d","2015-05-18T23:12:05.562Z","2015-05-18T23:12:06.106Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","555411491836"
"766db39f-fee1-4745-9329-eed4dce3bc49","2015-05-18T23:12:05.537Z","2015-05-18T23:12:06.309Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"20f64cbe-3430-4897-9dbb-2f32947245a8","2015-05-18T23:12:09.577Z","2015-05-18T23:12:10.401Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","728417799650"
"79afa67e-ce7d-4d88-b6e4-5808c90b5bbf","2015-05-18T23:12:12.084Z","2015-05-18T23:12:12.596Z","Jessica Navarro",20,"Lot E","Regular","prime","prepaid","1195446818280327"
"73124072-d56e-40e4-9868-3da75ad8f857","2015-05-18T23:12:18.158Z","2015-05-18T23:12:18.784Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"46ae2488-6177-4ba3-917f-a3e65bcc7984","2015-05-18T23:12:23.026Z","2015-05-18T23:12:23.443Z","Jessica Balderas",20,"Lot E","Regular","prime","credit"," "
"077347ec-335c-4d0e-b00f-20fc1367a554","2015-05-18T23:12:27.135Z","2015-05-18T23:12:27.505Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","619835543548"
"d56c8afd-ff48-4d3c-9b51-5203211c4a51","2015-05-18T23:12:27.039Z","2015-05-18T23:12:27.584Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","cash"," "
"98c1e0ff-e78d-40bf-8eaa-d66b5e3256cb","2015-05-18T23:12:30.463Z","2015-05-18T23:12:31.015Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"2a9f1a5c-9a3a-4155-a108-bef3e9ea880b","2015-05-18T23:12:30.019Z","2015-05-18T23:12:30.825Z","Steve Decker",25,"Pie Lot","Regular","prime","credit"," "
"8d84a375-1613-4abf-ba42-42dce5ce2c5c","2015-05-18T23:12:33.376Z","2015-05-18T23:12:34.108Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"b2b11099-0d6a-4ded-991b-3ab3cf135c99","2015-05-18T23:12:34.484Z","2015-05-18T23:12:34.833Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"1a3da61a-18d3-4fb4-b32b-fa4b587d3bf0","2015-05-18T23:12:36.492Z","2015-05-18T23:12:37.121Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"119f44f6-78b3-451d-b44f-6d43a19d7856","2015-05-18T23:12:48.396Z","2015-05-18T23:12:49.064Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"489a4dce-09a3-4fab-b7c2-b3b1c1d582fc","2015-05-18T23:12:47.166Z","2015-05-18T23:12:47.508Z","John Crawford",25,"Audi Garage","Regular","prime","credit"," "
"f7cdaeb7-39d9-40eb-b4cf-45225639a235","2015-05-18T23:12:58.214Z","2015-05-18T23:12:58.617Z","Bonnie Lawson",15,"Lot C","Regular","prime","cash"," "
"cd9f7703-8b67-4251-bf38-9e2c6d7476a5","2015-05-18T23:13:01.117Z","2015-05-18T23:13:01.426Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"4e948361-f745-4be5-9c00-293204579183","2015-05-18T23:13:01.264Z","2015-05-18T23:13:01.687Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"5b30fa0f-1d9d-439f-a91f-47a2c5ac9f8f","2015-05-18T23:13:14.289Z","2015-05-18T23:13:14.983Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"33b826b2-2f91-4f4d-9c8e-b74c1becdb58","2015-05-18T23:13:22.256Z","2015-05-18T23:13:22.946Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","556468326360"
"23e4d4a9-a2f5-4918-b642-1382f2fda25d","2015-05-18T23:13:25.084Z","2015-05-18T23:13:25.623Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"78c2803b-d7ce-480d-ba09-33a55df93bb2","2015-05-18T23:13:24.810Z","2015-05-18T23:13:25.448Z","Christian Hamilton",25,"Audi Garage","Regular","prime","credit"," "
"6d7adf9d-5d0f-4c00-9608-9b1047368aa7","2015-05-18T23:13:29.591Z","2015-05-18T23:13:30.377Z","Alaetra Smith",25,"Audi Garage","Regular","prime","credit"," "
"6b42a031-8442-4f1e-94fd-3d9f6fa14427","2015-05-18T23:13:32.119Z","2015-05-18T23:13:32.705Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","7062706322967992"
"ab6ff5c8-9910-40cc-a6ba-28e6d96637fb","2015-05-18T23:13:39.681Z","2015-05-18T23:13:40.113Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","552173489116"
